iso_code,Location,Date,Total cases,New cases,Total deaths,New deaths,Total tests
CHN,China,5/19/2020,84063,0,4638,0,
CHN,China,5/20/2020,84063,0,4638,0,
CHN,China,5/21/2020,84063,0,4638,0,
CHN,China,5/22/2020,84081,18,4638,0,
CHN,China,5/23/2020,84084,3,4638,0,
CHN,China,5/24/2020,84095,11,4638,0,
CHN,China,5/25/2020,84102,7,4638,0,
CHN,China,5/26/2020,84103,1,4638,0,
CHN,China,5/27/2020,84106,3,4638,0,
CHN,China,5/28/2020,84106,0,4638,0,
CHN,China,5/29/2020,84123,17,4638,0,
CHN,China,5/30/2020,84128,5,4638,0,
CHN,China,5/31/2020,84146,18,4638,0,
CHN,China,6/1/2020,84154,8,4638,0,
CHN,China,6/2/2020,84161,7,4638,0,
CHN,China,6/3/2020,84160,-1,4638,0,
CHN,China,6/4/2020,84171,11,4638,0,
CHN,China,6/5/2020,84177,6,4638,0,
CHN,China,6/6/2020,84186,9,4638,0,
CHN,China,6/7/2020,84191,5,4638,0,
CHN,China,6/8/2020,84195,4,4638,0,
CHN,China,6/9/2020,84198,3,4638,0,
CHN,China,6/10/2020,84209,11,4638,0,
CHN,China,6/11/2020,84216,7,4638,0,
CHN,China,6/12/2020,84228,12,4638,0,
CHN,China,6/13/2020,84286,58,4638,0,
CHN,China,6/14/2020,84335,49,4638,0,
CHN,China,6/15/2020,84378,43,4638,0,
CHN,China,6/16/2020,84422,44,4638,0,
CHN,China,6/17/2020,84458,36,4638,0,
CHN,China,6/18/2020,84494,36,4638,0,
CHN,China,6/19/2020,84494,0,4638,0,
CHN,China,6/20/2020,84553,59,4639,1,
CHN,China,6/21/2020,84572,19,4639,0,
CHN,China,6/22/2020,84624,52,4639,0,
CHN,China,6/23/2020,84653,29,4640,1,
CHN,China,6/24/2020,84673,20,4640,0,90000000
CHN,China,6/25/2020,84701,28,4641,1,
CHN,China,6/26/2020,84725,24,4641,0,
CHN,China,6/27/2020,84743,18,4641,0,
CHN,China,6/28/2020,84757,14,4641,0,
CHN,China,6/29/2020,84780,23,4641,0,
CHN,China,6/30/2020,84785,5,4641,0,
CHN,China,7/1/2020,84816,31,4641,0,
CHN,China,7/2/2020,84830,14,4641,0,
CHN,China,7/3/2020,84838,8,4641,0,
CHN,China,7/4/2020,84857,19,4641,0,
CHN,China,7/5/2020,84871,14,4641,0,
CHN,China,7/6/2020,84889,18,4641,0,
CHN,China,7/7/2020,84917,28,4641,0,
CHN,China,7/8/2020,84950,33,4641,0,
CHN,China,7/9/2020,84992,42,4641,0,
CHN,China,7/10/2020,84992,0,4641,0,
CHN,China,7/11/2020,85071,79,4641,0,
CHN,China,7/12/2020,85117,46,4641,0,
CHN,China,7/13/2020,85117,0,4641,0,
CHN,China,7/14/2020,85226,109,4642,1,
CHN,China,7/15/2020,85246,20,4644,2,
CHN,China,7/16/2020,85327,81,4644,0,
CHN,China,7/17/2020,85402,75,4645,1,
CHN,China,7/18/2020,85418,16,4646,1,
CHN,China,7/19/2020,85503,85,4646,0,
CHN,China,7/20/2020,85622,119,4646,0,
CHN,China,7/21/2020,85708,86,4648,2,
CHN,China,7/22/2020,85906,198,4648,0,
CHN,China,7/23/2020,86045,139,4649,1,
CHN,China,7/24/2020,86202,157,4650,1,
CHN,China,7/25/2020,86381,179,4652,2,
CHN,China,7/26/2020,86570,189,4652,0,
CHN,China,7/27/2020,86783,213,4656,4,
CHN,China,7/28/2020,86990,207,4657,1,
CHN,China,7/29/2020,87213,223,4658,1,
CHN,China,7/30/2020,87489,276,4659,1,
CHN,China,7/31/2020,87655,166,4661,2,
CHN,China,8/1/2020,87827,172,4667,6,
CHN,China,8/2/2020,87985,158,4669,2,
CHN,China,8/3/2020,88099,114,4672,3,
CHN,China,8/4/2020,88206,107,4676,4,
CHN,China,8/5/2020,88328,122,4677,1,
CHN,China,8/6/2020,88460,132,4680,3,160000000
CHN,China,8/7/2020,88580,120,4681,1,
CHN,China,8/8/2020,88672,92,4681,0,
CHN,China,8/9/2020,88793,121,4686,5,
CHN,China,8/10/2020,88906,113,4689,3,
CHN,China,8/11/2020,88958,52,4693,4,
CHN,China,8/12/2020,89045,87,4697,4,
CHN,China,8/13/2020,89144,99,4700,3,
CHN,China,8/14/2020,89214,70,4701,1,
CHN,China,8/15/2020,89279,65,4703,2,
CHN,China,8/16/2020,89375,96,4703,0,
CHN,China,8/17/2020,89441,66,4703,0,
CHN,China,8/18/2020,89494,53,4705,2,
CHN,China,8/19/2020,89527,33,4706,1,
CHN,China,8/20/2020,89567,40,4709,3,
CHN,China,8/21/2020,89616,49,4709,0,
CHN,China,8/22/2020,89654,38,4711,2,
CHN,China,8/23/2020,89695,41,4711,0,
CHN,China,8/24/2020,89718,23,4711,0,
CHN,China,8/25/2020,89752,34,4712,1,
CHN,China,8/26/2020,89784,32,4713,1,
CHN,China,8/27/2020,89814,30,4715,2,
CHN,China,8/28/2020,89836,22,4718,3,
CHN,China,8/29/2020,89863,27,4721,3,
CHN,China,8/30/2020,89895,32,4722,1,
CHN,China,8/31/2020,89914,19,4723,1,
CHN,China,9/1/2020,89933,19,4724,1,
CHN,China,9/2/2020,89953,20,4727,3,
CHN,China,9/3/2020,89986,33,4728,1,
CHN,China,9/4/2020,90008,22,4728,0,
CHN,China,9/5/2020,90025,17,4728,0,
CHN,China,9/6/2020,90058,33,4730,2,
CHN,China,9/7/2020,90078,20,4732,2,
CHN,China,9/8/2020,90087,9,4733,1,
CHN,China,9/9/2020,90100,13,4733,0,
CHN,China,9/10/2020,90127,27,4733,0,
CHN,China,9/11/2020,90145,18,4733,0,
CHN,China,9/12/2020,90168,23,4734,1,
CHN,China,9/13/2020,90197,29,4734,0,
CHN,China,9/14/2020,90219,22,4735,1,
CHN,China,9/15/2020,90235,16,4736,1,
CHN,China,9/16/2020,90253,18,4736,0,
CHN,China,9/17/2020,90294,41,4736,0,
CHN,China,9/18/2020,90311,17,4737,1,
CHN,China,9/19/2020,90334,23,4737,0,
CHN,China,9/20/2020,90369,35,4737,0,
CHN,China,9/21/2020,90381,12,4737,0,
CHN,China,9/22/2020,90399,18,4737,0,
CHN,China,9/23/2020,90409,10,4738,1,
CHN,China,9/24/2020,90424,15,4738,0,
CHN,China,9/25/2020,90441,17,4739,1,
CHN,China,9/26/2020,90456,15,4739,0,
CHN,China,9/27/2020,90483,27,4739,0,
CHN,China,9/28/2020,90505,22,4739,0,
CHN,China,9/29/2020,90528,23,4739,0,
CHN,China,9/30/2020,90545,17,4739,0,
CHN,China,10/1/2020,90567,22,4739,0,
CHN,China,10/2/2020,90584,17,4739,0,
CHN,China,10/3/2020,90604,20,4739,0,
CHN,China,10/4/2020,90629,25,4739,0,
CHN,China,10/5/2020,90652,23,4739,0,
CHN,China,10/6/2020,90667,15,4739,0,
CHN,China,10/7/2020,90687,20,4739,0,
CHN,China,10/8/2020,90728,41,4739,0,
CHN,China,10/9/2020,90751,23,4739,0,
CHN,China,10/10/2020,90778,27,4739,0,
CHN,China,10/11/2020,90812,34,4739,0,
CHN,China,10/12/2020,90830,18,4739,0,
CHN,China,10/13/2020,90858,28,4739,0,
CHN,China,10/14/2020,90869,11,4739,0,
CHN,China,10/15/2020,90905,36,4739,0,
CHN,China,10/16/2020,90925,20,4739,0,
CHN,China,10/17/2020,90955,30,4739,0,
CHN,China,10/18/2020,90972,17,4739,0,
CHN,China,10/19/2020,91006,34,4739,0,
CHN,China,10/20/2020,91022,16,4739,0,
CHN,China,10/21/2020,91044,22,4739,0,
CHN,China,10/22/2020,91073,29,4739,0,
CHN,China,10/23/2020,91108,35,4739,0,
CHN,China,10/24/2020,91128,20,4739,0,
CHN,China,10/25/2020,91151,23,4739,0,
CHN,China,10/26/2020,91175,24,4739,0,
CHN,China,10/27/2020,91222,47,4739,0,
CHN,China,10/28/2020,91271,49,4739,0,
CHN,China,10/29/2020,91299,28,4739,0,
CHN,China,10/30/2020,91339,40,4739,0,
CHN,China,10/31/2020,91366,27,4739,0,
CHN,China,11/1/2020,91397,31,4739,0,
CHN,China,11/2/2020,91452,55,4739,0,
CHN,China,11/3/2020,91478,26,4739,0,
CHN,China,11/4/2020,91509,31,4740,1,
CHN,China,11/5/2020,91552,43,4741,1,
CHN,China,11/6/2020,91591,39,4741,0,
CHN,China,11/7/2020,91622,31,4741,0,
CHN,China,11/8/2020,91665,43,4741,0,
CHN,China,11/9/2020,91693,28,4741,0,
CHN,China,11/10/2020,91719,26,4742,1,
CHN,China,11/11/2020,91752,33,4742,0,
CHN,China,11/12/2020,91783,31,4742,0,
CHN,China,11/13/2020,91807,24,4742,0,
CHN,China,11/14/2020,91828,21,4742,0,
CHN,China,11/15/2020,91850,22,4742,0,
CHN,China,11/16/2020,91872,22,4742,0,
CHN,China,11/17/2020,91885,13,4742,0,
CHN,China,11/18/2020,91906,21,4742,0,
CHN,China,11/19/2020,91935,29,4742,0,
CHN,China,11/20/2020,91977,42,4742,0,
CHN,China,11/21/2020,92037,60,4742,0,
CHN,China,11/22/2020,92116,79,4742,0,
CHN,China,11/23/2020,92211,95,4742,0,
CHN,China,11/24/2020,92296,85,4742,0,
CHN,China,11/25/2020,92402,106,4742,0,
CHN,China,11/26/2020,92488,86,4742,0,
CHN,China,11/27/2020,92586,98,4742,0,
CHN,China,11/28/2020,92681,95,4743,1,
CHN,China,11/29/2020,92814,133,4743,0,
CHN,China,11/30/2020,92902,88,4743,0,
CHN,China,12/1/2020,92993,91,4743,0,
CHN,China,12/2/2020,93113,120,4744,1,
CHN,China,12/3/2020,93221,108,4745,1,
CHN,China,12/4/2020,93348,127,4746,1,
CHN,China,12/5/2020,93467,119,4746,0,
CHN,China,12/6/2020,93577,110,4746,0,
CHN,China,12/7/2020,93670,93,4746,0,
CHN,China,12/8/2020,93782,112,4746,0,
CHN,China,12/9/2020,93898,116,4748,2,
CHN,China,12/10/2020,94025,127,4748,0,
CHN,China,12/11/2020,94124,99,4748,0,
CHN,China,12/12/2020,94217,93,4749,1,
CHN,China,12/13/2020,94328,111,4751,2,
CHN,China,12/14/2020,94427,99,4754,3,
CHN,China,12/15/2020,94537,110,4757,3,
CHN,China,12/16/2020,94626,89,4757,0,
CHN,China,12/17/2020,94734,108,4759,2,
CHN,China,12/18/2020,94821,87,4763,4,
CHN,China,12/19/2020,94953,132,4763,0,
CHN,China,12/20/2020,95050,97,4764,1,
CHN,China,12/21/2020,95150,100,4765,1,
CHN,China,12/22/2020,95228,78,4766,1,
CHN,China,12/23/2020,95298,70,4767,1,
CHN,China,12/24/2020,95383,85,4769,2,
CHN,China,12/25/2020,95460,77,4770,1,
CHN,China,12/26/2020,95541,81,4770,0,
CHN,China,12/27/2020,95632,91,4771,1,
CHN,China,12/28/2020,95720,88,4775,4,
CHN,China,12/29/2020,95797,77,4777,2,
CHN,China,12/30/2020,95876,79,4781,4,
CHN,China,12/31/2020,95963,87,4782,1,
CHN,China,1/1/2021,96023,60,4782,0,
CHN,China,1/2/2021,96086,63,4784,2,
CHN,China,1/3/2021,96160,74,4784,0,
CHN,China,1/4/2021,96246,86,4787,3,
CHN,China,1/5/2021,96310,64,4787,0,
CHN,China,1/6/2021,96398,88,4788,1,
CHN,China,1/7/2021,96484,86,4788,0,
CHN,China,1/8/2021,96562,78,4789,1,
CHN,China,1/9/2021,96690,128,4791,2,
CHN,China,1/10/2021,96824,134,4792,1,
CHN,China,1/11/2021,96920,96,4793,1,
CHN,China,1/12/2021,97095,175,4794,1,
CHN,China,1/13/2021,97275,180,4796,2,
CHN,China,1/14/2021,97448,173,4796,0,
CHN,China,1/15/2021,97616,168,4796,0,
CHN,China,1/16/2021,97775,159,4797,1,
CHN,China,1/17/2021,97939,164,4797,0,
CHN,China,1/18/2021,98164,225,4798,1,
CHN,China,1/19/2021,98323,159,4800,2,
CHN,China,1/20/2021,98544,221,4801,1,
CHN,China,1/21/2021,98786,242,4803,2,
CHN,China,1/22/2021,98886,100,4803,0,
CHN,China,1/23/2021,99047,161,4803,0,
CHN,China,1/24/2021,99247,200,4804,1,
CHN,China,1/25/2021,99402,155,4807,3,
CHN,China,1/26/2021,99541,139,4809,2,
CHN,China,1/27/2021,99655,114,4811,2,
CHN,China,1/28/2021,99746,91,4813,2,
CHN,China,1/29/2021,99848,102,4814,1,
CHN,China,1/30/2021,99968,120,4815,1,
CHN,China,1/31/2021,100063,95,4817,2,
CHN,China,2/1/2021,100127,64,4818,1,
CHN,China,2/2/2021,100177,50,4820,2,
CHN,China,2/3/2021,100226,49,4821,1,
CHN,China,2/4/2021,100268,42,4822,1,
CHN,China,2/5/2021,100318,50,4822,0,
CHN,China,2/6/2021,100348,30,4822,0,
CHN,China,2/7/2021,100389,41,4822,0,
CHN,China,2/8/2021,100435,46,4822,0,
CHN,China,2/9/2021,100475,40,4824,2,
CHN,China,2/10/2021,100494,19,4825,1,
CHN,China,2/11/2021,100527,33,4827,2,
CHN,China,2/12/2021,100559,32,4828,1,
CHN,China,2/13/2021,100578,19,4829,1,
CHN,China,2/14/2021,100599,21,4829,0,
CHN,China,2/15/2021,100624,25,4829,0,
CHN,China,2/16/2021,100639,15,4831,2,
CHN,China,2/17/2021,100666,27,4833,2,
CHN,China,2/18/2021,100684,18,4833,0,
CHN,China,2/19/2021,100705,21,4833,0,
CHN,China,2/20/2021,100727,22,4833,0,
CHN,China,2/21/2021,100758,31,4833,0,
CHN,China,2/22/2021,100784,26,4833,0,
CHN,China,2/23/2021,100808,24,4833,0,
CHN,China,2/24/2021,100832,24,4834,1,
CHN,China,2/25/2021,100851,19,4834,0,
CHN,China,2/26/2021,100885,34,4834,0,
CHN,China,2/27/2021,100924,39,4834,0,
CHN,China,2/28/2021,100965,41,4835,1,
CHN,China,3/1/2021,100990,25,4836,1,
CHN,China,3/2/2021,101013,23,4836,0,
CHN,China,3/3/2021,101037,24,4836,0,
CHN,China,3/4/2021,101055,18,4837,1,
CHN,China,3/5/2021,101076,21,4837,0,
CHN,China,3/6/2021,101097,21,4838,1,
CHN,China,3/7/2021,101132,35,4838,0,
CHN,China,3/8/2021,101149,17,4838,0,
CHN,China,3/9/2021,101175,26,4838,0,
CHN,China,3/10/2021,101194,19,4839,1,
CHN,China,3/11/2021,101225,31,4839,0,
CHN,China,3/12/2021,101292,67,4839,0,
CHN,China,3/13/2021,101349,57,4839,0,
CHN,China,3/14/2021,101378,29,4839,0,
CHN,China,3/15/2021,101421,43,4839,0,
CHN,China,3/16/2021,101443,22,4839,0,
CHN,China,3/17/2021,101460,17,4839,0,
CHN,China,3/18/2021,101481,21,4839,0,
CHN,China,3/19/2021,101498,17,4839,0,
CHN,China,3/20/2021,101518,20,4839,0,
CHN,China,3/21/2021,101533,15,4839,0,
CHN,China,3/22/2021,101560,27,4839,0,
CHN,China,3/23/2021,101582,22,4840,1,
CHN,China,3/24/2021,101603,21,4840,0,
CHN,China,3/25/2021,101623,20,4840,0,
CHN,China,3/26/2021,101646,23,4841,1,
CHN,China,3/27/2021,101663,17,4841,0,
CHN,China,3/28/2021,101676,13,4841,0,
CHN,China,3/29/2021,101692,16,4841,0,
CHN,China,3/30/2021,101710,18,4841,0,
CHN,China,3/31/2021,101732,22,4841,0,
CHN,China,4/1/2021,101754,22,4841,0,
CHN,China,4/2/2021,101799,45,4841,0,
CHN,China,4/3/2021,101821,22,4841,0,
CHN,China,4/4/2021,101861,40,4841,0,
CHN,China,4/5/2021,101901,40,4841,0,
CHN,China,4/6/2021,101920,19,4841,0,
CHN,China,4/7/2021,101953,33,4841,0,
CHN,China,4/8/2021,101984,31,4841,0,
CHN,China,4/9/2021,102012,28,4843,2,
CHN,China,4/10/2021,102027,15,4843,0,
CHN,China,4/11/2021,102056,29,4843,0,
CHN,China,4/12/2021,102078,22,4843,0,
CHN,China,4/13/2021,102103,25,4844,1,
CHN,China,4/14/2021,102118,15,4845,1,
CHN,China,4/15/2021,102135,17,4845,0,
CHN,China,4/16/2021,102167,32,4845,0,
CHN,China,4/17/2021,102201,34,4845,0,
CHN,China,4/18/2021,102242,41,4845,0,
CHN,China,4/19/2021,102264,22,4845,0,
CHN,China,4/20/2021,102293,29,4845,0,
CHN,China,4/21/2021,102300,7,4845,0,
CHN,China,4/22/2021,102333,33,4845,0,
CHN,China,4/23/2021,102351,18,4845,0,
CHN,China,4/24/2021,102367,16,4845,0,
CHN,China,4/25/2021,102384,17,4845,0,
CHN,China,4/26/2021,102399,15,4845,0,
CHN,China,4/27/2021,102419,20,4845,0,
IDN,Indonesia,3/2/2020,2,2,,,
IDN,Indonesia,3/3/2020,2,0,,,
IDN,Indonesia,3/4/2020,2,0,,,
IDN,Indonesia,3/5/2020,2,0,,,
IDN,Indonesia,3/6/2020,4,2,,,
IDN,Indonesia,3/7/2020,4,0,,,
IDN,Indonesia,3/8/2020,6,2,,,
IDN,Indonesia,3/9/2020,19,13,,,
IDN,Indonesia,3/10/2020,27,8,,,
IDN,Indonesia,3/11/2020,34,7,1,1,
IDN,Indonesia,3/12/2020,34,0,1,0,
IDN,Indonesia,3/13/2020,69,35,4,3,
IDN,Indonesia,3/14/2020,96,27,5,1,
IDN,Indonesia,3/15/2020,117,21,5,0,
IDN,Indonesia,3/16/2020,134,17,5,0,1230
IDN,Indonesia,3/17/2020,172,38,5,0,1255
IDN,Indonesia,3/18/2020,227,55,19,14,
IDN,Indonesia,3/19/2020,311,84,25,6,1651
IDN,Indonesia,3/20/2020,369,58,32,7,1898
IDN,Indonesia,3/21/2020,450,81,38,6,
IDN,Indonesia,3/22/2020,514,64,48,10,2409
IDN,Indonesia,3/23/2020,579,65,49,1,2483
IDN,Indonesia,3/24/2020,686,107,55,6,2863
IDN,Indonesia,3/25/2020,790,104,58,3,
IDN,Indonesia,3/26/2020,893,103,78,20,
IDN,Indonesia,3/27/2020,1046,153,87,9,4489
IDN,Indonesia,3/28/2020,1155,109,102,15,5775
IDN,Indonesia,3/29/2020,1285,130,114,12,6266
IDN,Indonesia,3/30/2020,1414,129,122,8,6534
IDN,Indonesia,3/31/2020,1528,114,136,14,6663
IDN,Indonesia,4/1/2020,1677,149,157,21,6777
IDN,Indonesia,4/2/2020,1790,113,170,13,7193
IDN,Indonesia,4/3/2020,1986,196,181,11,7621
IDN,Indonesia,4/4/2020,2092,106,191,10,7986
IDN,Indonesia,4/5/2020,2273,181,198,7,
IDN,Indonesia,4/6/2020,2491,218,209,11,11460
IDN,Indonesia,4/7/2020,2738,247,221,12,13433
IDN,Indonesia,4/8/2020,2956,218,240,19,14571
IDN,Indonesia,4/9/2020,3293,337,280,40,16848
IDN,Indonesia,4/10/2020,3512,219,306,26,19452
IDN,Indonesia,4/11/2020,3842,330,327,21,19782
IDN,Indonesia,4/12/2020,4241,399,373,46,27075
IDN,Indonesia,4/13/2020,4557,316,399,26,27391
IDN,Indonesia,4/14/2020,4839,282,459,60,31628
IDN,Indonesia,4/15/2020,5136,297,469,10,33001
IDN,Indonesia,4/16/2020,5516,380,496,27,34975
IDN,Indonesia,4/17/2020,5923,407,520,24,37134
IDN,Indonesia,4/18/2020,6248,325,535,15,39422
IDN,Indonesia,4/19/2020,6575,327,582,47,42219
IDN,Indonesia,4/20/2020,6760,185,590,8,43749
IDN,Indonesia,4/21/2020,7135,375,616,26,46173
IDN,Indonesia,4/22/2020,7418,283,635,19,47361
IDN,Indonesia,4/23/2020,7775,357,647,12,48647
IDN,Indonesia,4/24/2020,8211,436,689,42,50563
IDN,Indonesia,4/25/2020,8607,396,720,31,52541
IDN,Indonesia,4/26/2020,8882,275,743,23,56974
IDN,Indonesia,4/27/2020,9096,214,765,22,59409
IDN,Indonesia,4/28/2020,9511,415,773,8,62544
IDN,Indonesia,4/29/2020,9771,260,784,11,67784
IDN,Indonesia,4/30/2020,10118,347,792,8,72351
IDN,Indonesia,5/1/2020,10551,433,800,8,76538
IDN,Indonesia,5/2/2020,10843,292,831,31,79868
IDN,Indonesia,5/3/2020,11192,349,845,14,83012
IDN,Indonesia,5/4/2020,11587,395,864,19,86061
IDN,Indonesia,5/5/2020,12071,484,872,8,88924
IDN,Indonesia,5/6/2020,12438,367,895,23,92976
IDN,Indonesia,5/7/2020,12776,338,930,35,96717
IDN,Indonesia,5/8/2020,13112,336,943,13,103361
IDN,Indonesia,5/9/2020,13645,533,959,16,108699
IDN,Indonesia,5/10/2020,14032,387,973,14,113452
IDN,Indonesia,5/11/2020,14265,233,991,18,116358
IDN,Indonesia,5/12/2020,14749,484,1007,16,119728
IDN,Indonesia,5/13/2020,15438,689,1028,21,123572
IDN,Indonesia,5/14/2020,16006,568,1043,15,127813
IDN,Indonesia,5/15/2020,16496,490,1076,33,132060
IDN,Indonesia,5/16/2020,17025,529,1089,13,135726
IDN,Indonesia,5/17/2020,17514,489,1148,59,140479
IDN,Indonesia,5/18/2020,18010,496,1191,43,143035
IDN,Indonesia,5/19/2020,18496,486,1221,30,147799
IDN,Indonesia,5/20/2020,19189,693,1242,21,154139
IDN,Indonesia,5/21/2020,20162,973,1278,36,
IDN,Indonesia,5/22/2020,20796,634,1326,48,168969
IDN,Indonesia,5/23/2020,21745,949,1351,25,176035
IDN,Indonesia,5/24/2020,22271,526,1372,21,179864
IDN,Indonesia,5/25/2020,22750,479,1391,19,183192
IDN,Indonesia,5/26/2020,23165,415,1418,27,188302
IDN,Indonesia,5/27/2020,23851,686,1473,55,195518
IDN,Indonesia,5/28/2020,24538,687,1496,23,201311
IDN,Indonesia,5/29/2020,25216,678,1520,24,205250
IDN,Indonesia,5/30/2020,25773,557,1573,53,216769
IDN,Indonesia,5/31/2020,26473,700,1613,40,223624
IDN,Indonesia,6/1/2020,26940,467,1641,28,232113
IDN,Indonesia,6/2/2020,27549,609,1663,22,237947
IDN,Indonesia,6/3/2020,28233,684,1698,35,246433
IDN,Indonesia,6/4/2020,28818,585,1721,23,251736
IDN,Indonesia,6/5/2020,29521,703,1770,49,256810
IDN,Indonesia,6/6/2020,30514,993,1801,31,264740
IDN,Indonesia,6/7/2020,31186,672,1851,50,269146
IDN,Indonesia,6/8/2020,32033,847,1883,32,274430
IDN,Indonesia,6/9/2020,33076,1043,1923,40,281653
IDN,Indonesia,6/10/2020,34316,1240,1959,36,287478
IDN,Indonesia,6/11/2020,35295,979,2000,41,294671
IDN,Indonesia,6/12/2020,36406,1111,2048,48,302147
IDN,Indonesia,6/13/2020,37420,1014,2091,43,313275
IDN,Indonesia,6/14/2020,38277,857,2134,43,
IDN,Indonesia,6/15/2020,39294,1017,2198,64,329190
IDN,Indonesia,6/16/2020,40400,1106,2231,33,339309
IDN,Indonesia,6/17/2020,41431,1031,2276,45,348278
IDN,Indonesia,6/18/2020,42762,1331,2339,63,358659
IDN,Indonesia,6/19/2020,43803,1041,2373,34,366581
IDN,Indonesia,6/20/2020,45029,1226,2429,56,376518
IDN,Indonesia,6/21/2020,45891,862,2465,36,383105
IDN,Indonesia,6/22/2020,46845,954,2500,35,393117
IDN,Indonesia,6/23/2020,47896,1051,2535,35,401681
IDN,Indonesia,6/24/2020,49009,1113,2573,38,413919
IDN,Indonesia,6/25/2020,50187,1178,2620,47,427158
IDN,Indonesia,6/26/2020,51427,1240,2683,63,
IDN,Indonesia,6/27/2020,52812,1385,2720,37,449569
IDN,Indonesia,6/28/2020,54010,1198,2754,34,456636
IDN,Indonesia,6/29/2020,55092,1082,2805,51,465683
IDN,Indonesia,6/30/2020,56385,1293,2876,71,477318
IDN,Indonesia,7/1/2020,57770,1385,2934,58,492318
IDN,Indonesia,7/2/2020,59394,1624,2987,53,
IDN,Indonesia,7/3/2020,60695,1301,3036,49,
IDN,Indonesia,7/4/2020,62142,1447,3089,53,529669
IDN,Indonesia,7/5/2020,63749,1607,3171,82,
IDN,Indonesia,7/6/2020,64958,1209,3241,70,552084
IDN,Indonesia,7/7/2020,66226,1268,3309,68,562759
IDN,Indonesia,7/8/2020,68079,1853,3359,50,
IDN,Indonesia,7/9/2020,70736,2657,3417,58,588080
IDN,Indonesia,7/10/2020,72347,1611,3469,52,597468
IDN,Indonesia,7/11/2020,74018,1671,3535,66,610093
IDN,Indonesia,7/12/2020,75699,1681,3606,71,621087
IDN,Indonesia,7/13/2020,76981,1282,3656,50,630149
IDN,Indonesia,7/14/2020,78572,1591,3710,54,
IDN,Indonesia,7/15/2020,80094,1522,3797,87,657655
IDN,Indonesia,7/16/2020,81668,1574,3873,76,669811
IDN,Indonesia,7/17/2020,83130,1462,3957,84,683805
IDN,Indonesia,7/18/2020,84882,1752,4016,59,697043
IDN,Indonesia,7/19/2020,86521,1639,4143,127,707238
IDN,Indonesia,7/20/2020,88214,1693,4239,96,720497
IDN,Indonesia,7/21/2020,89869,1655,4320,81,737844
IDN,Indonesia,7/22/2020,91751,1882,4459,139,749626
IDN,Indonesia,7/23/2020,93657,1906,4576,117,762957
IDN,Indonesia,7/24/2020,95418,1761,4665,89,777100
IDN,Indonesia,7/25/2020,97286,1868,4714,49,789258
IDN,Indonesia,7/26/2020,98778,1492,4781,67,796950
IDN,Indonesia,7/27/2020,100303,1525,4838,57,
IDN,Indonesia,7/28/2020,102051,1748,4901,63,807946
IDN,Indonesia,7/29/2020,104432,2381,4975,74,841027
IDN,Indonesia,7/30/2020,106336,1904,5058,83,856003
IDN,Indonesia,7/31/2020,108376,2040,5131,73,866539
IDN,Indonesia,8/1/2020,109936,1560,5193,62,875894
IDN,Indonesia,8/2/2020,111455,1519,5236,43,882352
IDN,Indonesia,8/3/2020,113134,1679,5302,66,894531
IDN,Indonesia,8/4/2020,115056,1922,5388,86,907987
IDN,Indonesia,8/5/2020,116871,1815,5452,64,922709
IDN,Indonesia,8/6/2020,118753,1882,5521,69,936311
IDN,Indonesia,8/7/2020,121226,2473,5593,72,951910
IDN,Indonesia,8/8/2020,123503,2277,5658,65,963602
IDN,Indonesia,8/9/2020,125396,1893,5723,65,972594
IDN,Indonesia,8/10/2020,127083,1687,5765,42,984893
IDN,Indonesia,8/11/2020,128776,1693,5824,59,998406
IDN,Indonesia,8/12/2020,130718,1942,5903,79,1012104
IDN,Indonesia,8/13/2020,132816,2098,5968,65,1026954
IDN,Indonesia,8/14/2020,135123,2307,6021,53,1039682
IDN,Indonesia,8/15/2020,137468,2345,6071,50,1052503
IDN,Indonesia,8/16/2020,139549,2081,6150,79,1061721
IDN,Indonesia,8/17/2020,141370,1821,6207,57,1068945
IDN,Indonesia,8/18/2020,143043,1673,6277,70,1081354
IDN,Indonesia,8/19/2020,144945,1902,6346,69,1096294
IDN,Indonesia,8/20/2020,147211,2266,6418,72,
IDN,Indonesia,8/21/2020,149408,2197,6500,82,
IDN,Indonesia,8/22/2020,151498,2090,6594,94,
IDN,Indonesia,8/23/2020,153535,2037,6680,86,
IDN,Indonesia,8/24/2020,155412,1877,6759,79,
IDN,Indonesia,8/25/2020,157859,2447,6858,99,1191948
IDN,Indonesia,8/26/2020,160165,2306,6944,86,
IDN,Indonesia,8/27/2020,162884,2719,7064,120,1212468
IDN,Indonesia,8/28/2020,165887,3003,7169,105,1233486
IDN,Indonesia,8/29/2020,169195,3308,7261,92,1250135
IDN,Indonesia,8/30/2020,172053,2858,7343,82,1271301
IDN,Indonesia,8/31/2020,174796,2743,7417,74,1282618
IDN,Indonesia,9/1/2020,177571,2775,7505,88,1297184
IDN,Indonesia,9/2/2020,180646,3075,7616,111,1312477
IDN,Indonesia,9/3/2020,184268,3622,7750,134,1353291
IDN,Indonesia,9/4/2020,187537,3269,7832,82,1371391
IDN,Indonesia,9/5/2020,190665,3128,7940,108,
IDN,Indonesia,9/6/2020,194109,3444,8025,85,1401513
IDN,Indonesia,9/7/2020,196989,2880,8130,105,1417694
IDN,Indonesia,9/8/2020,200035,3046,8230,100,
IDN,Indonesia,9/9/2020,203342,3307,8336,106,1434294
